TRANSACTION_DATE,AGENCY_NAME,MERCHANT_NAME,TRANSACTION_AMOUNT,Month,DayOfWeek,AGENCY_CODE,MERCHANT_CODE,Anomaly
2014-03-09,LANGSTON UNIVERSITY,AMERICAN AI 0010264481395,25.0,3,6,51,8212,-1
2014-03-09,LANGSTON UNIVERSITY,AMERICAN AI 0010264480880,25.0,3,6,51,8204,-1
2014-03-09,LANGSTON UNIVERSITY,AMERICAN AI 0010264481162,25.0,3,6,51,8210,-1
2014-03-09,LANGSTON UNIVERSITY,AMERICAN AI 0010264481060,25.0,3,6,51,8207,-1
2014-03-02,LANGSTON UNIVERSITY,SPRINGHILL STE AUS NE1800,2492.28,3,6,51,73210,-1
2014-03-30,LANGSTON UNIVERSITY,COMFORT SUITES,763.2,3,6,51,25058,-1
2014-04-27,LANGSTON UNIVERSITY,COUNTRY INN & SUITES,1513.0,4,6,51,25476,-1
2014-03-09,DEPARTMENT OF LIBRARIES,AMAZON MKTPLACE PMTS,110.84,3,6,29,7994,-1
2014-03-30,DEPARTMENT OF LIBRARIES,GAYLORD BROS INC,2086.07,3,6,29,41713,-1
2014-02-08,BD. OF MED. LICENSURE & SUPV.,WYNDHAM SAN DIEGO BAYSIDE,489.66,2,5,5,86423,-1
2014-02-10,BD. OF MED. LICENSURE & SUPV.,AT&T PREMIER EBIL,2241.9,2,0,5,20497,-1
2014-02-27,BD. OF MED. LICENSURE & SUPV.,ABMS SOLUTIONS LLC,1853.0,2,3,5,664,-1
2014-03-02,BD. OF MED. LICENSURE & SUPV.,THE TOWER HOTEL OKLAHOMA,162.0,3,6,5,78410,-1
2014-03-17,BD. OF MED. LICENSURE & SUPV.,FLEET MANAGEMENT,1489.9,3,0,5,40782,-1
2014-03-23,BD. OF MED. LICENSURE & SUPV.,STAPLES ACCOUN00687632,98.68,3,6,5,73902,-1
2014-01-27,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,AMERICAN AI 0017375353848,-722.0,1,0,53,14985,-1
2014-02-05,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,WWW.PAESSLER.COM,4760.0,2,2,53,86349,-1
2014-02-21,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,ADI SECURITY PRD OK,1628.07,2,4,53,1059,-1
2014-02-12,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,ADI SECURITY PRD OK,1668.95,2,2,53,1059,-1
2014-02-25,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,WW GRAINGER,3036.83,2,1,53,86235,-1
2014-02-24,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,ACCENT GLASS SERVICES LLC,3843.0,2,0,53,738,-1
2014-02-23,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,MCKESSON MEDICAL SUPPLY,3162.01,2,6,53,54957,-1
2014-02-23,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,MCKESSON MEDICAL SUPPLY,3264.4,2,6,53,54957,-1
2014-02-19,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,CLAMPITT PAPER CO OF FT W,4646.75,2,2,53,24677,-1
2014-03-16,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,EMEDCO,551.56,3,6,53,31300,-1
2014-03-14,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,SURPLUS ONLINE AUCTION,4802.01,3,4,53,76936,-1
2014-03-10,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,WW GRAINGER,4086.08,3,0,53,86235,-1
2014-03-10,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,WW GRAINGER,3828.5,3,0,53,86235,-1
2014-03-12,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,SURPLUS DAILY SALES,4975.0,3,2,53,76935,-1
2014-03-06,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,SOUTH CENTRAL INDUSTRIES,10604.18,3,3,53,68957,-1
2014-03-09,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,OPERATION UNITE,1790.0,3,6,53,61860,-1
2014-03-26,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,B & H PHOTO-VIDEO-MO/TO,4704.94,3,2,53,21142,-1
2014-03-24,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,"MARCUM'S NURSERY, INC.",4320.0,3,0,53,54370,-1
2014-03-28,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,DAVIDS CARPET AND TILE,4798.9,3,4,53,26375,-1
2014-03-27,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,KIRBY LESTER,4980.0,3,3,53,52404,-1
2014-03-19,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,BRIGGS CORPORATION,3514.0,3,2,53,22687,-1
2014-03-30,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,AMERICAN AI 0012184249074,-722.0,3,6,53,8569,-1
2014-03-30,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,AMERICAN AI 0012184249089,-722.0,3,6,53,8572,-1
2014-03-30,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,AMERICAN AI 0012184249085,-722.0,3,6,53,8571,-1
2014-03-30,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,AMERICAN AI 0012184249080,-722.0,3,6,53,8570,-1
2014-04-17,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,ECOLAB CENTER,5004.0,4,3,53,30716,-1
2014-04-07,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,SK28 NORMAN,4447.25,4,0,53,68588,-1
2014-04-15,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,AD SPECIALTIES & MORE LTD,2499.0,4,1,53,1017,-1
2014-04-09,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,NADCP,4900.0,4,2,53,56143,-1
2014-04-08,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,NADCP,4900.0,4,1,53,56143,-1
2014-02-25,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,DMI  DELL K-12/GOVT,8988.0,2,1,69,29841,-1
2014-02-10,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,MINEROFF ELECTRONICS,4995.0,2,0,69,55568,-1
2014-02-19,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,VMWARE INC,8461.77,2,2,69,84822,-1
2014-03-29,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,DMI  DELL K-12/GOVT,10594.73,3,5,69,29841,-1
2014-04-21,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,ARR OW 2 INC,8041.25,4,0,69,20183,-1
2014-04-26,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,DMI  DELL K-12/GOVT,2981.95,4,5,69,29841,-1
2014-04-06,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,ALIAS TRAINING LLC,787.5,4,6,69,7736,-1
2014-04-08,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,SECURADYNE SYSTEMS TEXAS,4903.18,4,1,69,67736,-1
2014-03-09,N. E. OKLA. A & M COLLEGE,HOLIDAY INN EXPRESS HOTEL,2209.0,3,6,56,43681,-1
2014-04-27,N. E. OKLA. A & M COLLEGE,WYNDHAM GRD RESORT BONNET,654.75,4,6,56,86410,-1
2014-04-27,N. E. OKLA. A & M COLLEGE,WYNDHAM GRD RESORT BONNET,654.75,4,6,56,86410,-1
2014-04-27,N. E. OKLA. A & M COLLEGE,WYNDHAM GRD RESORT BONNET,654.75,4,6,56,86410,-1
2014-04-01,OK. PUBLIC EMPLOYEES RET. SYS.,DMI  DELL K-12/GOVT,3320.4,4,1,65,29841,-1
2014-02-02,OKLA. PANHANDLE STATE UNIV.,7-ELEVEN 35992,80.35,2,6,73,358,-1
2014-02-27,OKLA. PANHANDLE STATE UNIV.,NMT REPAIR,4883.17,2,3,73,56883,-1
2014-02-16,OKLA. PANHANDLE STATE UNIV.,AMAZON MKTPLACE PMTS,56.97,2,6,73,7994,-1
2014-02-22,OKLA. PANHANDLE STATE UNIV.,HOLIDAY INNS CITY CENTER,3098.4,2,5,73,43736,-1
2014-03-09,OKLA. PANHANDLE STATE UNIV.,A & W 94071,58.43,3,6,73,405,-1
2014-03-12,OKLA. PANHANDLE STATE UNIV.,AITP,3515.0,3,2,73,7609,-1
2014-03-23,OKLA. PANHANDLE STATE UNIV.,AMBASSADOR  INN,99.98,3,6,73,7995,-1
2014-03-03,OKLA. PANHANDLE STATE UNIV.,SQ  EVERETT'S WELDING & R,3347.5,3,0,73,73440,-1
2014-03-02,OKLA. PANHANDLE STATE UNIV.,AMARILLO AIRPORT PARKING,24.0,3,6,73,7984,-1
2014-03-02,OKLA. PANHANDLE STATE UNIV.,AMARILLO AIRPORT PARKING,24.0,3,6,73,7984,-1
2014-04-07,ROSE STATE COLEGE,SOUTHWES    5262405938538,4173.0,4,0,94,72037,-1
2014-04-04,STATE PHARMACY BOARD,FORD AUDIO VIDEO-OK CIT,6872.0,4,4,109,40922,-1
2014-04-14,STATE PHARMACY BOARD,ANALYTICAL RESEARCH LABS,3000.0,4,0,109,19712,-1
2014-02-16,DEPARTMENT OF TOURISM AND RECREATION,SHERATON,901.56,2,6,33,68249,-1
2014-02-18,DEPARTMENT OF TOURISM AND RECREATION,DEPT OF CORRECTIONS,5140.76,2,1,33,29489,-1
2014-02-13,DEPARTMENT OF TOURISM AND RECREATION,DEPT OF CORRECTIONS,9642.42,2,3,33,29489,-1
2014-02-13,DEPARTMENT OF TOURISM AND RECREATION,TOTAL TRUCK & TRA01 OF 01,4400.0,2,3,33,78916,-1
2014-02-16,DEPARTMENT OF TOURISM AND RECREATION,SQ  KYGAR ROAD MARKET,433.14,2,6,33,73535,-1
2014-02-25,DEPARTMENT OF TOURISM AND RECREATION,HARBER AC/REFRIGERATION,4690.0,2,1,33,42928,-1
2014-02-17,DEPARTMENT OF TOURISM AND RECREATION,BEN E. KEITH-OKLAHOMA,2354.74,2,0,33,21579,-1
2014-02-21,DEPARTMENT OF TOURISM AND RECREATION,"MOTOROLA, INC. - ONLINE",17805.0,2,4,33,55846,-1
2014-02-24,DEPARTMENT OF TOURISM AND RECREATION,AGRIUM ADV TECH 24,2517.0,2,0,33,7392,-1
2014-02-05,DEPARTMENT OF TOURISM AND RECREATION,CRANDALL & SANDERS,4776.17,2,2,33,25719,-1
2014-02-05,DEPARTMENT OF TOURISM AND RECREATION,TOTAL TRUCK & TRA01 OF 01,10433.0,2,2,33,78916,-1
2014-02-11,DEPARTMENT OF TOURISM AND RECREATION,SIMPLEX GRINNELL WEB P,14995.96,2,1,33,68548,-1
2014-02-12,DEPARTMENT OF TOURISM AND RECREATION,CENTRAL OKLAHOMAWINLSN,5157.65,2,2,33,23845,-1
2014-02-11,DEPARTMENT OF TOURISM AND RECREATION,JOE BROWN COMPANY,9875.22,2,1,33,46661,-1
2014-02-10,DEPARTMENT OF TOURISM AND RECREATION,AGRIUM ADV TECH 24,2176.0,2,0,33,7392,-1
2014-02-06,DEPARTMENT OF TOURISM AND RECREATION,OKLA RESORTS PARKS & GOLF,3938.68,2,3,33,61519,-1
2014-02-10,DEPARTMENT OF TOURISM AND RECREATION,ACUSHNET COMPANY,1674.0,2,0,33,1011,-1
2014-02-10,DEPARTMENT OF TOURISM AND RECREATION,DEPT OF CORRECTIONS,10364.38,2,0,33,29489,-1
2014-02-04,DEPARTMENT OF TOURISM AND RECREATION,C & CE,6317.88,2,1,33,23154,-1
2014-01-30,DEPARTMENT OF TOURISM AND RECREATION,"MOTOROLA, INC. - ONLINE",5355.0,1,3,33,55846,-1
2014-02-03,DEPARTMENT OF TOURISM AND RECREATION,HOG EYE INC,4420.0,2,0,33,43596,-1
2014-02-05,DEPARTMENT OF TOURISM AND RECREATION,C & CE,7472.08,2,2,33,23154,-1
2014-03-20,DEPARTMENT OF TOURISM AND RECREATION,MORIDGE MANUFACTURING IN,9062.7,3,3,33,55795,-1
2014-03-21,DEPARTMENT OF TOURISM AND RECREATION,IN  PLATINUM MECHANICAL,4995.47,3,4,33,44708,-1
2014-03-26,DEPARTMENT OF TOURISM AND RECREATION,ADOLPH KIEFER AND ASSOCIA,4042.62,3,2,33,1081,-1
2014-03-11,DEPARTMENT OF TOURISM AND RECREATION,ACUSHNET COMPANY,1544.29,3,1,33,1011,-1
2014-03-05,DEPARTMENT OF TOURISM AND RECREATION,DISCOUNT PLAYGROUND SUPP,4976.9,3,2,33,29725,-1
2014-03-05,DEPARTMENT OF TOURISM AND RECREATION,CENTRAL OKLAHOMAWINLSN,3974.66,3,2,33,23845,-1
2014-03-04,DEPARTMENT OF TOURISM AND RECREATION,JOE BROWN COMPANY,3848.5,3,1,33,46661,-1
2014-03-16,DEPARTMENT OF TOURISM AND RECREATION,EMBASSY SUITES CENTRAL,1265.0,3,6,33,31247,-1
2014-03-16,DEPARTMENT OF TOURISM AND RECREATION,EMBASSY SUITES CENTRAL,1265.0,3,6,33,31247,-1
2014-03-19,DEPARTMENT OF TOURISM AND RECREATION,ACUSHNET COMPANY,2221.61,3,2,33,1011,-1
2014-03-17,DEPARTMENT OF TOURISM AND RECREATION,DEPT OF CORRECTIONS,3973.85,3,0,33,29489,-1
2014-03-19,DEPARTMENT OF TOURISM AND RECREATION,ACUSHNET COMPANY,2867.08,3,2,33,1011,-1
2014-03-19,DEPARTMENT OF TOURISM AND RECREATION,CENTER OF FAMILY LOVE,4657.81,3,2,33,23813,-1
2014-03-17,DEPARTMENT OF TOURISM AND RECREATION,OKLA RESORTS PARKS & GOLF,5696.52,3,0,33,61519,-1
2014-03-17,DEPARTMENT OF TOURISM AND RECREATION,OKLA RESORTS PARKS & GOLF,5957.96,3,0,33,61519,-1
2014-03-17,DEPARTMENT OF TOURISM AND RECREATION,WESTERN EQUIPMENT WEATHER,15745.0,3,0,33,85553,-1
2014-03-16,DEPARTMENT OF TOURISM AND RECREATION,EMBASSY SUITES CENTRAL,1265.0,3,6,33,31247,-1
2014-03-16,DEPARTMENT OF TOURISM AND RECREATION,SQ  ROREX BRIDGES,702.0,3,6,33,73675,-1
2014-04-28,DEPARTMENT OF TOURISM AND RECREATION,SOUTH CENTRAL INDUSTRIES,5750.0,4,0,33,68957,-1
2014-04-02,DEPARTMENT OF TOURISM AND RECREATION,GEXPRO,6576.8,4,2,33,41901,-1
2014-04-08,DEPARTMENT OF TOURISM AND RECREATION,SOUTH CENTRAL INDUSTRIES,4079.97,4,1,33,68957,-1
2014-04-28,DEPARTMENT OF TOURISM AND RECREATION,BRIDGEPOINT ELECTRIC INC.,4999.0,4,0,33,22680,-1
2014-04-07,DEPARTMENT OF TOURISM AND RECREATION,PROFESSIONAL TURF PRODUCT,4850.9,4,0,33,65521,-1
2014-04-03,DEPARTMENT OF TOURISM AND RECREATION,SOUTH CENTRAL INDUSTRIES,6942.0,4,3,33,68957,-1
2014-04-04,DEPARTMENT OF TOURISM AND RECREATION,COMFORT ZONE,4500.0,4,4,33,25068,-1
2014-04-09,DEPARTMENT OF TOURISM AND RECREATION,ACUSHNET COMPANY,2690.12,4,2,33,1011,-1
2014-03-30,DEPARTMENT OF TOURISM AND RECREATION,HYATT HOTELS REGENCY CEN,1105.08,3,6,33,44167,-1
2014-04-08,DEPARTMENT OF TOURISM AND RECREATION,SIMPLEX GRINNELL WEB P,5536.53,4,1,33,68548,-1
2014-03-30,DEPARTMENT OF TOURISM AND RECREATION,HYATT HOTELS REGENCY CEN,1933.89,3,6,33,44167,-1
2014-03-30,DEPARTMENT OF TOURISM AND RECREATION,HYATT HOTELS REGENCY CEN,1105.08,3,6,33,44167,-1
2014-03-31,DEPARTMENT OF TOURISM AND RECREATION,ACUSHNET COMPANY,1072.28,3,0,33,1011,-1
2014-03-31,DEPARTMENT OF TOURISM AND RECREATION,US FOODS 6J,2372.37,3,0,33,84029,-1
2014-04-10,DEPARTMENT OF TOURISM AND RECREATION,DOLESE-OKC BLOCK PLANT,4999.99,4,3,33,29904,-1
2014-04-15,DEPARTMENT OF TOURISM AND RECREATION,ACUSHNET COMPANY,3305.64,4,1,33,1011,-1
2014-04-14,DEPARTMENT OF TOURISM AND RECREATION,#22 PREFERRED PUMP & EQUI,1259.58,4,0,33,5,-1
2014-04-14,DEPARTMENT OF TOURISM AND RECREATION,WINFIELD SOLUTIONS TULSA,4365.36,4,0,33,85863,-1
2014-04-14,DEPARTMENT OF TOURISM AND RECREATION,ACUSHNET COMPANY,1195.99,4,0,33,1011,-1
2014-04-23,DEPARTMENT OF TOURISM AND RECREATION,DAN GRIGG IMAGES,4342.98,4,2,33,26290,-1
2014-04-24,DEPARTMENT OF TOURISM AND RECREATION,ACUSHNET COMPANY,4303.7,4,3,33,1011,-1
2014-04-24,DEPARTMENT OF TOURISM AND RECREATION,ACUSHNET COMPANY,3636.07,4,3,33,1011,-1
2014-04-21,DEPARTMENT OF TOURISM AND RECREATION,AGRIUM ADV TECH 24,3944.8,4,0,33,7392,-1
2014-04-08,PROF. ENGI. & LAND SURVEYORS,DEPT OF CORRECTIONS,3757.15,4,1,90,29489,-1
2014-02-02,DEPARTMENT OF PUBLIC SAFETY,AMERICAN AI 0012332012125,-722.0,2,6,31,8634,-1
2014-01-31,DEPARTMENT OF PUBLIC SAFETY,BOMGAR CORPORATION,4000.0,1,4,31,22476,-1
2014-02-09,DEPARTMENT OF PUBLIC SAFETY,AMAZON MKTPLACE PMTS,200.0,2,6,31,7994,-1
2014-02-24,DEPARTMENT OF PUBLIC SAFETY,PI   PRESIDIO,4332.5,2,0,31,64740,-1
2014-02-23,DEPARTMENT OF PUBLIC SAFETY,AAR SERVICES INC,320.65,2,6,31,593,-1
2014-02-23,DEPARTMENT OF PUBLIC SAFETY,VALAIR AVIATION,295.0,2,6,31,84552,-1
2014-02-18,DEPARTMENT OF PUBLIC SAFETY,COX TULSA COMM,3361.38,2,1,31,25644,-1
2014-03-17,DEPARTMENT OF PUBLIC SAFETY,WORK ACTIVITY CENTER INC,4225.2,3,0,31,86108,-1
2014-03-11,DEPARTMENT OF PUBLIC SAFETY,PARAVION TECHNOLOGY,4997.1,3,1,31,62456,-1
2014-03-21,DEPARTMENT OF PUBLIC SAFETY,AIRCRAFT SPRUCE AND SPECI,2778.0,3,4,31,7530,-1
2014-03-20,DEPARTMENT OF PUBLIC SAFETY,COX TULSA COMM,3361.38,3,3,31,25644,-1
2014-04-22,DEPARTMENT OF PUBLIC SAFETY,X CLUSIVE COLLISION & TOW,3421.56,4,1,31,86439,-1
2014-04-18,DEPARTMENT OF PUBLIC SAFETY,A DOG'S LIFE,1800.0,4,4,31,428,-1
2014-04-14,DEPARTMENT OF PUBLIC SAFETY,DEPT OF CORRECTIONS,3371.78,4,0,31,29489,-1
2014-04-15,DEPARTMENT OF PUBLIC SAFETY,DEPARTMENT OF MILITARY,4900.0,4,1,31,29484,-1
2014-03-30,DEPARTMENT OF PUBLIC SAFETY,THE BREAKERS HOTEL,645.45,3,6,31,77906,-1
2014-03-21,SECRETARY OF STATE,DMI  DELL K-12/GOVT,3633.65,3,4,97,29841,-1
2014-04-17,SECRETARY OF STATE,ADVANCIA CORPORATION,4963.0,4,3,97,1138,-1
2014-04-22,SECRETARY OF STATE,SHI CORP,4583.0,4,1,97,68347,-1
2014-02-02,OK. SCHOOL OF SCIENCE & MATH.,TFS THERMOASHEVILLE,1409.33,2,6,66,77823,-1
2014-04-16,OK. SCHOOL OF SCIENCE & MATH.,OKC UTILITY SERVICEWEB S,5370.23,4,2,66,61503,-1
2014-02-01,OKLA. CITY COMMUNITY COLLEGE,DMI  DELL HIGHER EDUC,2121.98,2,5,71,29839,-1
2014-02-27,OKLA. CITY COMMUNITY COLLEGE,DMI  DELL HIGHER EDUC,5076.71,2,3,71,29839,-1
2014-04-23,OKLA. CITY COMMUNITY COLLEGE,DMI  DELL HIGHER EDUC,7020.65,4,2,71,29839,-1
2014-04-25,OKLA. CITY COMMUNITY COLLEGE,DMI  DELL HIGHER EDUC,20342.14,4,4,71,29839,-1
2014-04-16,OKLA. CITY COMMUNITY COLLEGE,DMI  DELL HIGHER EDUC,4920.0,4,2,71,29839,-1
2014-04-12,OKLA. CITY COMMUNITY COLLEGE,DMI  DELL HIGHER EDUC,5812.04,4,5,71,29839,-1
2014-04-12,OKLA. CITY COMMUNITY COLLEGE,DMI  DELL HIGHER EDUC,3981.09,4,5,71,29839,-1
2014-04-30,OKLA. CITY COMMUNITY COLLEGE,DMI  DELL HIGHER EDUC,5996.9,4,2,71,29839,-1
2014-02-24,COMM. ON CONSUMER CREDIT,AGENT FEE   8900617836055,20.0,2,0,13,5209,-1
2014-02-24,COMM. ON CONSUMER CREDIT,AMERICAN AI 0017381814407,673.0,2,0,13,15940,-1
2014-02-03,COMM. ON CONSUMER CREDIT,AMERICAN AI 0017375353932,-348.5,2,0,13,14997,-1
2014-02-03,COMM. ON CONSUMER CREDIT,AMERICAN AI 0017375353933,-348.5,2,0,13,14998,-1
2014-02-22,COMM. ON CONSUMER CREDIT,AMAZON MKTPLACE PMTS,795.12,2,5,13,7994,-1
2014-02-22,COMM. ON CONSUMER CREDIT,HYATT HOTELS MIAMI,1170.68,2,5,13,44160,-1
2014-02-03,COMM. ON CONSUMER CREDIT,AMERICAN AI 0017375353939,-348.5,2,0,13,15004,-1
2014-02-03,COMM. ON CONSUMER CREDIT,AMERICAN AI 0017375353947,-348.5,2,0,13,15007,-1
2014-02-03,COMM. ON CONSUMER CREDIT,AMERICAN AI 0017375353957,-348.5,2,0,13,15009,-1
2014-02-02,COMM. ON CONSUMER CREDIT,AMERICAN AI 0010263244174,25.0,2,6,13,8127,-1
2014-02-02,COMM. ON CONSUMER CREDIT,AMERICAN AI 0010263241481,25.0,2,6,13,8125,-1
2014-02-02,COMM. ON CONSUMER CREDIT,AMERICAN AI 0010263240945,25.0,2,6,13,8124,-1
2014-02-02,COMM. ON CONSUMER CREDIT,AMERICAN AI 0010263242508,25.0,2,6,13,8126,-1
2014-02-02,COMM. ON CONSUMER CREDIT,AMERICAN AI 0012332255837,422.0,2,6,13,8637,-1
2014-02-02,COMM. ON CONSUMER CREDIT,AMERICAN AI 0010263244834,25.0,2,6,13,8128,-1
2014-02-02,COMM. ON CONSUMER CREDIT,SOUTHWES    5262188756836,1561.5,2,6,13,71179,-1
2014-02-02,COMM. ON CONSUMER CREDIT,SOUTHWES    5262188757023,1561.5,2,6,13,71180,-1
2014-03-23,COMM. ON CONSUMER CREDIT,AMAZON MKTPLACE PMTS,395.98,3,6,13,7994,-1
2014-03-24,COMM. ON CONSUMER CREDIT,DEPT OF CORRECTIONS,4938.22,3,0,13,29489,-1
2014-03-15,COMM. ON CONSUMER CREDIT,AMAZON MKTPLACE PMTS,491.87,3,5,13,7994,-1
2014-02-24,COMM. ON CONSUMER CREDIT,AMERICAN AI 0017381814357,-673.0,2,0,13,15929,-1
2014-04-13,COMM. ON CONSUMER CREDIT,HAMPTON INNSLCUNIVERSITY,717.12,4,6,13,42878,-1
2014-04-13,COMM. ON CONSUMER CREDIT,HAMPTON INNSLCUNIVERSITY,717.12,4,6,13,42878,-1
2014-03-31,COMM. ON CONSUMER CREDIT,DEPT OF CORRECTIONS,-6938.22,3,0,13,29489,-1
2014-04-27,COMM. ON CONSUMER CREDIT,AMERICAN AI 0010266478589,25.0,4,6,13,8258,-1
2014-04-27,COMM. ON CONSUMER CREDIT,AMERICAN AI 0010266477264,25.0,4,6,13,8257,-1
2014-04-06,COMM. ON CONSUMER CREDIT,BUDGET RENT-A-CAR,-147.15,4,6,13,22881,-1
2014-04-06,COMM. ON CONSUMER CREDIT,BUDGET RENT-A-CAR,-138.31,4,6,13,22881,-1
2014-02-23,CONSERVATION COMMISSION,Amazon.com,213.49,2,6,16,21110,-1
2014-02-14,CONSERVATION COMMISSION,HACH COMPANY,3845.45,2,4,16,42749,-1
2014-03-05,CONSERVATION COMMISSION,DLT SOLUTIONS 703-773-,4115.54,3,2,16,29822,-1
2014-03-02,CONSERVATION COMMISSION,HOLIDAY INN EXPRESS HOTEL,83.0,3,6,16,43681,-1
2014-02-03,DEPARTMENT OF VETERANS AFFAIRS,CR BARD INC,3774.0,2,0,35,25678,-1
2014-02-08,DEPARTMENT OF VETERANS AFFAIRS,MCKESSON MEDICAL SUPPLY,3913.63,2,5,35,54957,-1
2014-02-12,DEPARTMENT OF VETERANS AFFAIRS,CENTRAL HEALTH SVCS SW,4820.0,2,2,35,23834,-1
2014-02-12,DEPARTMENT OF VETERANS AFFAIRS,ZEP SALES AND SERVICE,3559.68,2,2,35,86612,-1
2014-02-12,DEPARTMENT OF VETERANS AFFAIRS,WW GRAINGER,3632.58,2,2,35,86235,-1
2014-02-11,DEPARTMENT OF VETERANS AFFAIRS,COMM GLASS AND MATERIAL,4913.0,2,1,35,25071,-1
2014-02-05,DEPARTMENT OF VETERANS AFFAIRS,COVIDIEN,3392.0,2,2,35,25608,-1
2014-02-08,DEPARTMENT OF VETERANS AFFAIRS,ABBOTT  DIABETES CARE,4347.0,2,5,35,626,-1
2014-02-08,DEPARTMENT OF VETERANS AFFAIRS,ABBOTT  DIABETES CARE,3824.88,2,5,35,626,-1
2014-02-24,DEPARTMENT OF VETERANS AFFAIRS,JOHNSON CONTROLS SS,2970.0,2,0,35,46716,-1
2014-02-24,DEPARTMENT OF VETERANS AFFAIRS,NATL OCCUPATIONAL HEALTH,3990.56,2,0,35,56545,-1
2014-02-26,DEPARTMENT OF VETERANS AFFAIRS,ADAMS ASPHALT MAINT.,2082.07,2,2,35,1034,-1
2014-02-25,DEPARTMENT OF VETERANS AFFAIRS,WELCH ALLYN INC,3329.52,2,1,35,85425,-1
2014-02-14,DEPARTMENT OF VETERANS AFFAIRS,BEST BUY      00014274,4499.97,2,4,35,21645,-1
2014-02-12,DEPARTMENT OF VETERANS AFFAIRS,EXECUTIVE WOOD PRODUCTS,3896.12,2,2,35,31705,-1
2014-02-20,DEPARTMENT OF VETERANS AFFAIRS,A & D SUPPLY TULSA,4160.0,2,3,35,397,-1
2014-02-18,DEPARTMENT OF VETERANS AFFAIRS,ENERGY AND EQUIPMENT CON,3216.8,2,1,35,31378,-1
2014-03-13,DEPARTMENT OF VETERANS AFFAIRS,COVIDIEN,4432.84,3,3,35,25608,-1
2014-03-16,DEPARTMENT OF VETERANS AFFAIRS,AMAZON MKTPLACE PMTS,15.08,3,6,35,7994,-1
2014-03-17,DEPARTMENT OF VETERANS AFFAIRS,WW GRAINGER,4297.5,3,0,35,86235,-1
2014-03-13,DEPARTMENT OF VETERANS AFFAIRS,HAMBRICK-FERGUSON-DICKSO,4221.4,3,3,35,42794,-1
2014-03-13,DEPARTMENT OF VETERANS AFFAIRS,PFG-AFFLINK,4569.0,3,3,35,64660,-1
2014-03-18,DEPARTMENT OF VETERANS AFFAIRS,CAPP USA,4461.24,3,1,35,23430,-1
2014-03-18,DEPARTMENT OF VETERANS AFFAIRS,CENTURION MEDICAL PROD,4887.5,3,1,35,23870,-1
2014-03-06,DEPARTMENT OF VETERANS AFFAIRS,RX COUNT CORP,4740.0,3,3,35,67153,-1
2014-03-12,DEPARTMENT OF VETERANS AFFAIRS,WW GRAINGER,4696.0,3,2,35,86235,-1
2014-03-06,DEPARTMENT OF VETERANS AFFAIRS,CENTRAL HEALTH SVCS SW,4830.0,3,3,35,23834,-1
2014-03-30,DEPARTMENT OF VETERANS AFFAIRS,PELICAN PRODUCTS INC,1718.24,3,6,35,64455,-1
2014-03-27,DEPARTMENT OF VETERANS AFFAIRS,MCKESSON MEDICAL SUPPLY,4773.94,3,3,35,54957,-1
2014-03-22,DEPARTMENT OF VETERANS AFFAIRS,MCKESSON MEDICAL SUPPLY,6357.5,3,5,35,54957,-1
2014-03-20,DEPARTMENT OF VETERANS AFFAIRS,VOSS LIGHTING - OKLAHOMA,10856.0,3,3,35,84854,-1
